4906,-37.832479,144.93794,40,-37.832327,144.938910667
4907,-37.832121,144.939778,40,-37.832327,144.938910667
6516,-37.832381,144.939014,40,-37.832327,144.938910667
4910,-37.83015,144.94618,41,-37.83015,144.94618
4803,-37.727068,145.146729,42,-37.727,145.1468135
22,-37.726932,145.146898,42,-37.727,145.1468135
11706,-37.726933,145.149075,43,-37.726933,145.149075
25,-37.603427,144.224982,44,-37.603427,144.224982
26,-37.730436,145.144834,45,-37.730436,145.144834
362,-37.78298,144.99105,46,-37.7829973333,144.990978667
27,-37.782451,144.990859,46,-37.7829973333,144.990978667
671,-37.783561,144.991027,46,-37.7829973333,144.990978667
28,-38.151355,145.119486,47,-38.1513255,145.119426
13786,-38.151296,145.119366,47,-38.1513255,145.119426
2371,-38.154582,145.118071,48,-38.1546975,145.117954
13788,-38.154813,145.117837,48,-38.1546975,145.117954
13787,-38.152691,145.118771,49,-38.152879,145.118758
1246,-38.153067,145.118745,49,-38.152879,145.118758
40808,-37.834782,144.842623,50,-37.834845,144.842673
40852,-37.834908,144.842723,50,-37.834845,144.842673
90,-37.737967,145.053335,51,-37.738862,145.053225333
91,-37.739297,145.053138,51,-37.738862,145.053225333
31,-37.739322,145.053203,51,-37.738862,145.053225333
30,-37.737418,145.05287,52,-37.737418,145.05287
32,-37.741613,145.05409,53,-37.7423476667,145.05396
33,-37.742612,145.053346,53,-37.7423476667,145.05396
69,-37.742728,145.054327,53,-37.7423476667,145.05396
72,-37.742833,145.054697,53,-37.7423476667,145.05396
499,-37.7427,145.053307,53,-37.7423476667,145.05396
92,-37.7416,145.053993,53,-37.7423476667,145.05396
76,-37.74429,145.04757,54,-37.74423428,145.047545533
77,-37.744277,145.047381,54,-37.74423428,145.047545533
24311,-37.74413584,145.0476856,54,-37.74423428,145.047545533
67,-37.742472,145.050399,55,-37.7424165,145.050433
68,-37.742361,145.050467,55,-37.7424165,145.050433
70,-37.742605,145.051781,56,-37.742605,145.051781
497,-37.742174,145.046985,57,-37.742337,145.047661333
75,-37.74271,145.04781,57,-37.742337,145.047661333
1493,-37.742127,145.048189,57,-37.742337,145.047661333
36,-37.746002,145.058161,58,-37.746087,145.058606
1699,-37.746456,145.058616,58,-37.746087,145.058606
503,-37.746053,145.059625,58,-37.746087,145.058606
95,-37.745837,145.058022,58,-37.746087,145.058606
73,-37.74316,145.05747,59,-37.7436275,145.0579335
74,-37.743043,145.057419,59,-37.7436275,145.0579335
35,-37.743895,145.058558,59,-37.7436275,145.0579335
94,-37.744412,145.058287,59,-37.7436275,145.0579335
96,-37.750173,145.057248,60,-37.7502075,145.0572815
37,-37.750242,145.057315,60,-37.7502075,145.0572815
40949,-37.75714,145.06166,61,-37.757275,145.06146
21469,-37.75749,145.06125,61,-37.757275,145.06146
21470,-37.75727,145.06136,61,-37.757275,145.06146
21471,-37.7572,145.06157,61,-37.757275,145.06146
97,-37.75276,145.05671,62,-37.75299,145.0573325
46789,-37.75318,145.05789,62,-37.75299,145.0573325
46790,-37.75323,145.05785,62,-37.75299,145.0573325
38,-37.75279,145.05688,62,-37.75299,145.0573325
39,-37.755279,145.059314,63,-37.75493715,145.05900675
24315,-37.7545953,145.0586995,63,-37.75493715,145.05900675
40,-37.755566,145.061218,64,-37.755697,145.061823
99,-37.755828,145.062428,64,-37.755697,145.061823
98,-37.755246,145.057296,65,-37.7550125,145.056602
10971,-37.754779,145.055908,65,-37.7550125,145.056602
19340,-37.796977,144.967633,66,-37.797173,144.96758025
942,-37.797277,144.967555,66,-37.797173,144.96758025
2111,-37.797308,144.967978,66,-37.797173,144.96758025
18789,-37.79713,144.967155,66,-37.797173,144.96758025
18790,-37.794131,144.968025,67,-37.79346575,144.96803225
18791,-37.792685,144.968271,67,-37.79346575,144.96803225
19341,-37.794137,144.968123,67,-37.79346575,144.96803225
16833,-37.79291,144.96771,67,-37.79346575,144.96803225
7590,-37.800612,144.96655,68,-37.800854,144.966619333
7466,-37.80077,144.96651,68,-37.800854,144.966619333
949,-37.80118,144.966798,68,-37.800854,144.966619333
941,-37.79741,144.97002,69,-37.79769425,144.97043125
658,-37.7979,144.97053,69,-37.79769425,144.97043125
1880,-37.797651,144.970943,69,-37.79769425,144.97043125
348,-37.797816,144.970232,69,-37.79769425,144.97043125
2380,-37.80259,144.96673,70,-37.802579,144.9666185
957,-37.802568,144.966507,70,-37.802579,144.9666185
7589,-37.800465,144.965111,71,-37.8003313333,144.964545
7465,-37.800574,144.964529,71,-37.8003313333,144.964545
87,-37.799955,144.963995,71,-37.8003313333,144.964545
2131,-37.799044,144.967362,72,-37.7990055,144.967253
943,-37.798967,144.967144,72,-37.7990055,144.967253
16832,-37.792627,144.97081,73,-37.7930693333,144.971085333
660,-37.793764,144.971224,73,-37.7930693333,144.971085333
350,-37.792817,144.971222,73,-37.7930693333,144.971085333
19696,-37.798616,144.964242,74,-37.7984764233,144.964348
19489,-37.798185,144.964417,74,-37.7984764233,144.964348
24060,-37.79862827,144.964385,74,-37.7984764233,144.964348
659,-37.795882,144.970895,75,-37.795406,144.9708875
349,-37.79493,144.97088,75,-37.795406,144.9708875
352,-37.789165,144.971822,76,-37.7893715,144.971912
661,-37.789578,144.972002,76,-37.7893715,144.971912
22586,-37.792239,144.969355,77,-37.792184,144.968909
19342,-37.792129,144.968463,77,-37.792184,144.968909
19339,-37.796903,144.964903,78,-37.79688,144.9650195
18788,-37.796857,144.965136,78,-37.79688,144.9650195
42,-37.790597,144.971791,79,-37.7910105,144.9715985
351,-37.791424,144.971406,79,-37.7910105,144.9715985
353,-37.78782,144.972038,80,-37.787604,144.972207
662,-37.787388,144.972376,80,-37.787604,144.972207
3628,-37.97628,145.12319,81,-37.97644775,145.122735
2883,-37.976607,145.12248,81,-37.97644775,145.122735
43,-37.976694,145.12231,81,-37.97644775,145.122735
2884,-37.97621,145.12296,81,-37.97644775,145.122735
44939,-37.728865,145.060901,82,-37.729008,145.06012425
46421,-37.72843,145.060759,82,-37.729008,145.06012425
1944,-37.729443,145.059702,82,-37.729008,145.06012425
45917,-37.729294,145.059135,82,-37.729008,145.06012425
621,-37.729644,145.062735,83,-37.729654,145.062833
1943,-37.729664,145.062931,83,-37.729654,145.062833
44,-37.73088,145.06058,84,-37.730743,145.0606685
45,-37.730606,145.060757,84,-37.730743,145.0606685
6672,-37.732898,145.06039,85,-37.7329045,145.060322
46,-37.732911,145.060254,85,-37.7329045,145.060322
4802,-37.731704,145.14107,86,-37.7322305,145.140513
47,-37.732757,145.139956,86,-37.7322305,145.140513
48,-37.736539,145.059616,87,-37.7359015,145.059798
6673,-37.735264,145.05998,87,-37.7359015,145.059798
12678,-38.366767,144.805812,88,-38.366801,144.8056235
13095,-38.366835,144.805435,88,-38.366801,144.8056235
50,-37.740176,145.059151,89,-37.7401075,145.059102
6687,-37.740039,145.059053,89,-37.7401075,145.059102
10931,-37.725035,145.119521,90,-37.7249475,145.1195805
10987,-37.72486,145.11964,90,-37.7249475,145.1195805
144,-37.739255,145.038609,91,-37.73931225,145.037849
147,-37.73955,145.03685,91,-37.73931225,145.037849
53,-37.739458,145.037519,91,-37.73931225,145.037849
54,-37.738986,145.038418,91,-37.73931225,145.037849
610,-37.741301,145.040563,92,-37.7413715,145.0402605
1935,-37.741442,145.039958,92,-37.7413715,145.0402605
611,-37.741061,145.038269,93,-37.741111,145.0378395
494,-37.741161,145.03741,93,-37.741111,145.0378395
142,-37.737087,145.039222,94,-37.737124,145.0390955
55,-37.737161,145.038969,94,-37.737124,145.0390955
4832,-37.778519,145.124041,95,-37.7785395,145.12386
60,-37.77856,145.123679,95,-37.7785395,145.12386
20993,-37.777539,145.123625,96,-37.777539,145.123625
3570,-37.780528,145.123478,97,-37.7803985,145.123576
715,-37.780269,145.123674,97,-37.7803985,145.123576
652,-37.82983,144.95567,98,-37.82983725,144.955004
20494,-37.83014,144.95448,98,-37.82983725,144.955004
20495,-37.82971,144.95432,98,-37.82983725,144.955004
341,-37.829669,144.955546,98,-37.82983725,144.955004
20496,-37.83307,144.95546,99,-37.83368775,144.9558525
20497,-37.8332,144.95537,99,-37.83368775,144.9558525
8408,-37.834323,144.956298,99,-37.83368775,144.9558525
8409,-37.834158,144.956282,99,-37.83368775,144.9558525
651,-37.83153,144.95363,100,-37.8314643833,144.954220033
24146,-37.83174415,144.9551701,100,-37.8314643833,144.954220033
340,-37.831119,144.95386,100,-37.8314643833,144.954220033
8406,-37.834972,144.954101,101,-37.834783,144.954468
8407,-37.834594,144.954835,101,-37.834783,144.954468
338,-37.833957,144.949256,102,-37.8339445,144.94965
61,-37.833932,144.950044,102,-37.8339445,144.94965
8410,-37.831874,144.957143,103,-37.831782,144.957222
8411,-37.83169,144.957301,103,-37.831782,144.957222
650,-37.832503,144.952581,104,-37.8326565,144.9521855
339,-37.83281,144.95179,104,-37.8326565,144.9521855
51285,-38.1071,145.32481,105,-38.107195,145.32471
51286,-38.10729,145.32461,105,-38.107195,145.32471
50193,-37.883276,144.668199,106,-37.883423,144.6681975
50194,-37.88357,144.668196,106,-37.883423,144.6681975
50192,-37.885313,144.667951,107,-37.885675,144.6680165
50191,-37.886037,144.668082,107,-37.885675,144.6680165
672,-37.786035,144.99428,108,-37.7860646,144.9941592
71,-37.786318,144.993839,108,-37.7860646,144.9941592
6120,-37.78632,144.99399,108,-37.7860646,144.9941592
364,-37.786,144.994167,108,-37.7860646,144.9941592
6046,-37.78565,144.99452,108,-37.7860646,144.9941592
363,-37.7856,144.99184,109,-37.7856,144.99184
78,-37.74644,145.04773,110,-37.74648,145.04773
79,-37.74652,145.04773,110,-37.74648,145.04773
80,-37.747177,145.051209,111,-37.747192,145.051265
81,-37.747207,145.051321,111,-37.747192,145.051265
12005,-38.194852,145.154312,112,-38.194855,145.1545095
11166,-38.194858,145.154707,112,-38.194855,145.1545095
10053,-37.752688,145.0498,113,-37.75272075,145.05024125
84,-37.75214,145.05041,113,-37.75272075,145.05024125
10969,-37.752775,145.050565,113,-37.75272075,145.05024125
6685,-37.75328,145.05019,113,-37.75272075,145.05024125
6675,-37.75484,145.04998,114,-37.754811,145.0499465
6684,-37.754782,145.049913,114,-37.754811,145.0499465
10968,-37.751795,145.047976,115,-37.7518525,145.047883
10052,-37.75191,145.04779,115,-37.7518525,145.047883
101,-37.77439,145.126433,116,-37.7742935,145.1266465
4831,-37.774197,145.12686,116,-37.7742935,145.1266465
41667,-37.671416,145.015592,117,-37.6715106667,145.015933333
102,-37.671734,145.016779,117,-37.6715106667,145.015933333
9969,-37.671382,145.015429,117,-37.6715106667,145.015933333
2667,-37.671126,145.018464,118,-37.671126,145.018464
5062,-37.676335,145.014653,119,-37.6762256667,145.014807667
4744,-37.675802,145.014588,119,-37.6762256667,145.014807667
10618,-37.67654,145.015182,119,-37.6762256667,145.014807667
10617,-37.673126,145.01577,120,-37.6738996667,145.015233667
5061,-37.674358,145.015035,120,-37.6738996667,145.015233667
4745,-37.674215,145.014896,120,-37.6738996667,145.015233667
105,-37.80051,145.000216,121,-37.80060975,145.000862
106,-37.8006,145.00162,121,-37.80060975,145.000862
3182,-37.800577,144.999934,121,-37.80060975,145.000862
3183,-37.800752,145.001678,121,-37.80060975,145.000862
3181,-37.800398,144.997716,122,-37.8003395,144.997895
103,-37.800281,144.998074,122,-37.8003395,144.997895
104,-37.770983,145.128693,123,-37.7702615,145.12892175
5168,-37.769759,145.128758,123,-37.7702615,145.12892175
5175,-37.769904,145.128796,123,-37.7702615,145.12892175
4830,-37.7704,145.12944,123,-37.7702615,145.12892175
5169,-37.769441,145.126288,124,-37.7695355,145.126439
5174,-37.76963,145.12659,124,-37.7695355,145.126439
5711,-37.829624,144.835028,125,-37.829687,144.83485
5479,-37.82975,144.834672,125,-37.829687,144.83485
3184,-37.801835,145.007212,126,-37.80177,145.0071255
109,-37.801705,145.007039,126,-37.80177,145.0071255
44797,-38.014369,145.511161,127,-38.014369,145.511161
1921,-37.766425,145.044278,128,-37.7662477086,145.045226686
46915,-37.765975,145.045842,128,-37.7662477086,145.045226686
46916,-37.766529,145.045293,128,-37.7662477086,145.045226686
24457,-37.76624496,145.0455838,128,-37.7662477086,145.045226686
111,-37.765975,145.045842,128,-37.7662477086,145.045226686
112,-37.766529,145.045293,128,-37.7662477086,145.045226686
594,-37.766056,145.044455,128,-37.7662477086,145.045226686
115,-37.76896,145.04495,129,-37.76886,145.045033333
21237,-37.769,145.04482,129,-37.76886,145.045033333
116,-37.76862,145.04533,129,-37.76886,145.045033333
113,-37.768178,145.043248,130,-37.768228,145.042943333
114,-37.76875,145.04337,130,-37.768228,145.042943333
7857,-37.767756,145.042212,130,-37.768228,145.042943333
44767,-37.767108,145.046234,131,-37.767108,145.046234
117,-37.76899,145.04729,132,-37.769137,145.047204
694,-37.769284,145.047118,132,-37.769137,145.047204
7858,-37.76742,145.038981,133,-37.767455,145.0389955
8820,-37.76749,145.03901,133,-37.767455,145.0389955
8819,-37.767684,145.040875,134,-37.767684,145.040875
16646,-37.771707,145.046183,135,-37.7714795,145.046836
695,-37.77124,145.04674,135,-37.7714795,145.046836
17264,-37.771806,145.047519,135,-37.7714795,145.046836
118,-37.771165,145.046902,135,-37.7714795,145.046836
696,-37.771765,145.049172,136,-37.7716945,145.0494295
119,-37.771624,145.049687,136,-37.7716945,145.0494295
120,-37.771947,145.05237,137,-37.7720155,145.052509
697,-37.772084,145.052648,137,-37.7720155,145.052509
121,-37.772306,145.055532,138,-37.772338,145.055376
698,-37.77237,145.05522,138,-37.772338,145.055376
122,-37.772633,145.058152,139,-37.7726915,145.058156
699,-37.77275,145.05816,139,-37.7726915,145.058156
123,-37.774486,145.061871,140,-37.774338,145.0616205
700,-37.77419,145.06137,140,-37.774338,145.0616205
124,-37.776001,145.06341,141,-37.77604,145.063359
701,-37.776079,145.063308,141,-37.77604,145.063359
125,-37.777896,145.063913,142,-37.777801,145.0639075
702,-37.777706,145.063902,142,-37.777801,145.0639075
3209,-37.793365,145.063398,143,-37.7932841429,145.064407286
20895,-37.79347,145.06427,143,-37.7932841429,145.064407286
18357,-37.79353,145.063661,143,-37.7932841429,145.064407286
18358,-37.793167,145.065211,143,-37.7932841429,145.064407286
705,-37.79296,145.06395,143,-37.7932841429,145.064407286
835,-37.79315,145.065485,143,-37.7932841429,145.064407286
376,-37.793347,145.064876,143,-37.7932841429,145.064407286
704,-37.79071,145.06435,144,-37.790684,145.0644935
127,-37.790658,145.064637,144,-37.790684,145.0644935
18574,-37.794704,145.061354,145,-37.794625,145.061410667
4370,-37.794534,145.061725,145,-37.794625,145.061410667
18356,-37.794637,145.061153,145,-37.794625,145.061410667
836,-37.79286,145.06729,146,-37.79290725,145.06754375
18359,-37.792851,145.06747,146,-37.79290725,145.06754375
18571,-37.793002,145.067398,146,-37.79290725,145.06754375
399,-37.792916,145.068017,146,-37.79290725,145.06754375
126,-37.787548,145.065172,147,-37.788329,145.064896
703,-37.78911,145.06462,147,-37.788329,145.064896
128,-37.792214,145.064354,148,-37.792214,145.064354
832,-37.792711,145.058876,149,-37.792802,145.058852
3207,-37.792893,145.058828,149,-37.792802,145.058852
3208,-37.793034,145.060826,150,-37.7930075,145.061136
833,-37.792981,145.061446,150,-37.7930075,145.061136
7642,-37.840212,144.93272,151,-37.840496,144.933055333
7643,-37.840514,144.933565,151,-37.840496,144.933055333
19725,-37.840762,144.932881,151,-37.840496,144.933055333
130,-37.79611,145.06351,152,-37.7964403333,145.063384
131,-37.797321,145.063252,152,-37.7964403333,145.063384
706,-37.79589,145.06339,152,-37.7964403333,145.063384
707,-37.79762,145.063072,153,-37.79762,145.063072
8097,-37.687388,144.913892,154,-37.687604,144.914948333
8098,-37.687691,144.915485,154,-37.687604,144.914948333
8076,-37.687733,144.915468,154,-37.687604,144.914948333
8075,-37.687367,144.913341,155,-37.687367,144.913341
4641,-37.80071,145.06216,156,-37.80048625,145.06258975
132,-37.799886,145.062782,156,-37.80048625,145.06258975
708,-37.800459,145.062537,156,-37.80048625,145.06258975
4957,-37.80089,145.06288,156,-37.80048625,145.06258975
709,-37.802888,145.062024,157,-37.802723,145.062136
133,-37.802558,145.062248,157,-37.802723,145.062136
710,-37.80424,145.06177,158,-37.80424,145.06177
137,-37.805576,145.016118,159,-37.8053793333,145.015430333
40333,-37.805026,145.014574,159,-37.8053793333,145.015430333
3186,-37.805536,145.015599,159,-37.8053793333,145.015430333
3185,-37.803723,145.011573,160,-37.8036115,145.011372
135,-37.8035,145.011171,160,-37.8036115,145.011372
40334,-37.805104,145.012828,161,-37.805104,145.012828
19778,-37.810441,145.060857,162,-37.8105042875,145.060659275
19404,-37.810278,145.060493,162,-37.8105042875,145.060659275
24084,-37.81042815,145.0606871,162,-37.8105042875,145.060659275
19036,-37.81087,145.0606,162,-37.8105042875,145.060659275
19752,-37.809527,145.053053,163,-37.8094891667,145.052981
19402,-37.809378,145.052913,163,-37.8094891667,145.052981
13643,-37.80961,145.0523,163,-37.8094891667,145.052981
16855,-37.80937,145.05364,163,-37.8094891667,145.052981
16856,-37.80977,145.05239,163,-37.8094891667,145.052981
13642,-37.80928,145.05359,163,-37.8094891667,145.052981
6679,-37.808666,145.060938,164,-37.808666,145.060938
136,-37.80959,145.05568,165,-37.80974,145.055585
10550,-37.80989,145.05549,165,-37.80974,145.055585
712,-37.810089,145.058765,166,-37.810038,145.058103667
19753,-37.810095,145.057874,166,-37.810038,145.058103667
19403,-37.80993,145.057672,166,-37.810038,145.058103667
46344,-37.809564,145.054328,167,-37.809564,145.054328
24251,-37.81159052,145.0585805,168,-37.81175976,145.05924925
40326,-37.811929,145.059918,168,-37.81175976,145.05924925
138,-37.806609,145.019398,169,-37.806685,145.0193825
3187,-37.806761,145.019367,169,-37.806685,145.0193825
4747,-37.669068,145.015844,170,-37.669178,145.0161735
139,-37.669314,145.016466,170,-37.669178,145.0161735
2668,-37.669236,145.016365,170,-37.669178,145.0161735
5059,-37.669094,145.016019,170,-37.669178,145.0161735
3188,-37.806836,145.022943,171,-37.8067545,145.022707
140,-37.806673,145.022471,171,-37.8067545,145.022707
3189,-37.807136,145.025511,172,-37.807058,145.0254005
143,-37.80698,145.02529,172,-37.807058,145.0254005
19395,-37.806814,145.030511,173,-37.8067621667,145.031237833
4964,-37.80662,145.03141,173,-37.8067621667,145.031237833
19746,-37.806988,145.031299,173,-37.8067621667,145.031237833
18584,-37.806675,145.031306,173,-37.8067621667,145.031237833
19396,-37.806891,145.031653,173,-37.8067621667,145.031237833
39743,-37.806585,145.031248,173,-37.8067621667,145.031237833
19745,-37.807434,145.029145,174,-37.8075287467,145.028568067
19394,-37.807605,145.028628,174,-37.8075287467,145.028568067
24075,-37.80815648,145.0285864,174,-37.8075287467,145.028568067
145,-37.807213,145.027948,174,-37.8075287467,145.028568067
3190,-37.807443,145.028202,174,-37.8075287467,145.028568067
3191,-37.807321,145.028899,174,-37.8075287467,145.028568067
43456,-37.809189,145.029014,175,-37.809189,145.029014
3304,-37.776179,145.117875,176,-37.7760665,145.1178795
146,-37.775954,145.117884,176,-37.7760665,145.1178795
5058,-37.665168,145.016934,177,-37.665705,145.0173612
45955,-37.666266,145.017658,177,-37.665705,145.0173612
4748,-37.665032,145.016798,177,-37.665705,145.0173612
7212,-37.666009,145.017662,177,-37.665705,145.0173612
149,-37.66605,145.017754,177,-37.665705,145.0173612
11736,-37.66489,145.011044,178,-37.665065,145.01211975
11737,-37.665113,145.013088,178,-37.665065,145.01211975
10635,-37.665013,145.011152,178,-37.665065,145.01211975
10636,-37.665244,145.013195,178,-37.665065,145.01211975
11738,-37.665337,145.015129,179,-37.665337,145.015129
5057,-37.662984,145.017863,180,-37.6626625,145.0182225
2670,-37.662614,145.018505,180,-37.6626625,145.0182225
150,-37.6627,145.01862,180,-37.6626625,145.0182225
4749,-37.662352,145.017902,180,-37.6626625,145.0182225
5056,-37.660146,145.01907,181,-37.660548,145.019598
4750,-37.65995,145.018954,181,-37.660548,145.019598
2671,-37.660952,145.020186,181,-37.660548,145.019598
151,-37.661144,145.020182,181,-37.660548,145.019598
2672,-37.659881,145.021671,182,-37.659936,145.0216685
152,-37.659991,145.021666,182,-37.659936,145.0216685
51288,-38.11044,145.3246,183,-38.110365,145.32461
51287,-38.11029,145.32462,183,-38.110365,145.32461
51289,-38.11054,145.32662,184,-38.11054,145.32662
2675,-37.660865,145.032009,185,-37.66137375,145.03153475
1014,-37.661936,145.031064,185,-37.66137375,145.03153475
155,-37.661066,145.031834,185,-37.66137375,145.03153475
1215,-37.661628,145.031232,185,-37.66137375,145.03153475
2673,-37.660383,145.026317,186,-37.6604245,145.0262185
153,-37.660466,145.02612,186,-37.6604245,145.0262185
1216,-37.659579,145.030705,187,-37.6594925,145.0305225
1015,-37.659406,145.03034,187,-37.6594925,145.0305225
154,-37.66066,145.02818,188,-37.6606485,145.0286055
2674,-37.660637,145.029031,188,-37.6606485,145.0286055
2676,-37.661205,145.035054,189,-37.6612975,145.034947
156,-37.66139,145.03484,189,-37.6612975,145.034947
1573,-37.660468,145.038627,190,-37.66099925,145.03856125
1574,-37.661476,145.038378,190,-37.66099925,145.03856125
2293,-37.660385,145.038842,190,-37.66099925,145.03856125
157,-37.661668,145.038398,190,-37.66099925,145.03856125
2292,-37.659528,145.040752,191,-37.659516,145.0408215
1572,-37.659504,145.040891,191,-37.659516,145.0408215
1577,-37.661522,145.047292,192,-37.6620305,145.04800625
2679,-37.662396,145.04846,192,-37.6620305,145.04800625
2296,-37.661598,145.047443,192,-37.6620305,145.04800625
159,-37.662606,145.04883,192,-37.6620305,145.04800625
158,-37.66259,145.04609,193,-37.6624465,145.045854
2678,-37.662303,145.045618,193,-37.6624465,145.045854
10949,-37.706535,145.09655,194,-37.7064825,145.096524
11006,-37.70643,145.096498,194,-37.7064825,145.096524
160,-37.66243,145.05251,195,-37.662314,145.0525315
2680,-37.662198,145.052553,195,-37.662314,145.0525315
161,-37.663682,145.056447,196,-37.663584,145.056565
1593,-37.663486,145.056683,196,-37.663584,145.056565
2682,-37.665386,145.058399,197,-37.665219,145.0580815
162,-37.665052,145.057764,197,-37.665219,145.0580815
1088,-37.668701,145.060327,198,-37.668514,145.060883
164,-37.668454,145.061369,198,-37.668514,145.060883
